sku,product type,price,availability,number of products sold,revenue generated,customer demographics,stock levels,order date,lead times,order quantities,shipping date,shipping times,shipping carriers,shipping costs,supplier name,location,lead time,production volumes,manufacturing lead time,manufacturing costs,inspection results,defect rates,transportation modes,routes,costs
SKU1858,haircare,27.52360058,57,153,4211.110889,Male,105,04-04-2018,4,52,23-04-2018,1,Carrier A,5.162554219,Supplier 5,Bangalore,18,657,27,15.56227069,Pending,1.605643035,Road,Route A,646.4426005
SKU1859,skincare,16.87175445,11,346,5837.627041,Unknown,52,02-06-2019,17,77,08-06-2019,1,Carrier A,4.321865975,Supplier 2,Mumbai,5,938,29,4.434401424,Pending,4.061693873,Road,Route C,613.6357961
SKU1860,cosmetics,84.31525149,15,108,9106.047161,Unknown,103,14-05-2019,26,10,17-06-2019,6,Carrier C,2.323850047,Supplier 5,Delhi,28,155,28,15.38234675,Pass,2.804357149,Rail,Route A,343.6214206
SKU1861,skincare,100.7250011,0,819,82493.7759,Male,63,15-04-2016,13,15,28-04-2016,1,Carrier B,8.087108119,Supplier 1,Mumbai,12,752,24,9.91639157,Pending,2.06074214,Air,Route C,584.7594984
SKU1862,cosmetics,89.66505254,62,611,54785.3471,Unknown,72,26-06-2020,25,6,21-07-2020,6,Carrier B,5.489545801,Supplier 5,Chennai,19,791,1,66.24142591,Pending,0.018863397,Air,Route C,484.1501517
SKU1863,cosmetics,40.58286095,55,420,17044.8016,Female,86,04-04-2018,16,8,27-04-2018,1,Carrier B,2.444531766,Supplier 4,Bangalore,22,538,1,96.94484019,Fail,0.390915258,Road,Route C,755.2391083
SKU1864,skincare,52.88826941,101,183,9678.553303,Unknown,40,07-03-2016,10,95,29-03-2016,3,Carrier A,4.476054612,Supplier 4,Chennai,19,670,16,81.37361303,Fail,3.933636729,Road,Route C,472.610201
SKU1865,skincare,77.46747002,46,780,60424.62661,Unknown,85,07-11-2019,15,59,13-12-2019,4,Carrier C,6.707078535,Supplier 3,Kolkata,32,704,8,27.14668119,Pass,2.031166559,Road,Route A,800.8603567
SKU1866,haircare,80.37110175,26,36,2893.359663,Non-binary,35,19-08-2019,14,4,30-08-2019,3,Carrier C,6.481587325,Supplier 2,Mumbai,8,76,19,23.08009465,Fail,1.78852229,Rail,Route B,721.3653229
SKU1867,cosmetics,86.86013894,61,600,52116.08337,Unknown,64,18-08-2016,27,2,10-09-2016,6,Carrier B,6.348019044,Supplier 5,Chennai,17,827,2,66.58733525,Pending,0.017424216,Air,Route C,547.3958561
SKU1868,haircare,33.53079183,18,621,20822.62173,Unknown,7,06-03-2016,11,41,02-04-2016,8,Carrier C,4.27560271,Supplier 2,Kolkata,19,373,14,28.21471544,Pending,2.43214185,Sea,Route A,635.3265054
SKU1869,skincare,15.72776896,12,338,5315.985907,Unknown,36,14-01-2016,20,71,20-01-2016,1,Carrier A,5.052576734,Supplier 2,Mumbai,5,950,23,4.361590097,Pending,4.298567526,Road,Route C,569.2631988
SKU1870,haircare,8.558186507,13,321,2747.177869,Male,62,10-01-2017,26,37,13-02-2017,7,Carrier B,8.996977476,Supplier 4,Kolkata,27,842,28,49.76467301,Pending,0.898029935,Road,Route C,808.3197833
SKU1871,haircare,61.78362289,56,198,12233.15733,Non-binary,25,05-12-2016,24,16,13-12-2016,1,Carrier B,6.143097925,Supplier 3,Bangalore,7,210,10,62.44024183,Pending,0.172429,Air,Route C,374.584501
SKU1872,haircare,3.207872957,60,66,211.7196152,Male,50,11-01-2019,18,1,29-01-2019,9,Carrier A,7.678833102,Supplier 4,Mumbai,9,546,14,66.07281739,Fail,3.287218554,Road,Route A,589.9843779
SKU1873,skincare,12.38792194,55,250,3096.980485,Non-binary,45,26-07-2017,20,7,19-08-2017,4,Carrier A,2.350577215,Supplier 3,Bangalore,20,739,11,21.50034334,Pending,3.48703504,Sea,Route A,701.2365394
SKU1874,skincare,64.98264538,40,987,64137.87099,Unknown,7,20-04-2017,26,83,19-05-2017,1,Carrier A,7.790163803,Supplier 2,Chennai,28,998,24,50.68768306,Pending,3.871551643,Rail,Route B,943.5454873
SKU1875,cosmetics,13.48507763,90,637,8589.994449,Female,34,24-08-2020,22,77,25-09-2020,10,Carrier A,6.628775134,Supplier 2,Delhi,22,312,22,47.48884146,Fail,4.455350776,Rail,Route B,455.5474526
SKU1876,skincare,8.097679831,78,286,2315.936432,Female,0,18-08-2020,7,81,20-08-2020,1,Carrier B,3.991349389,Supplier 1,Bangalore,1,434,19,74.15948293,Pass,0.929268062,Air,Route A,812.7614204
SKU1877,skincare,97.33477861,11,143,13918.87334,Female,83,14-03-2016,26,79,06-04-2016,6,Carrier C,4.207352375,Supplier 1,Delhi,17,293,5,8.673849384,Fail,0.155323415,Air,Route C,843.2083139
SKU1878,skincare,40.61201704,89,471,19128.26003,Non-binary,0,11-03-2017,9,73,01-04-2017,7,Carrier B,2.270351457,Supplier 1,Bangalore,14,544,4,94.48482688,Pass,2.115541142,Sea,Route B,129.0509062
SKU1879,haircare,43.61335618,88,36,1570.080823,Female,12,15-01-2017,10,24,09-02-2017,4,Carrier B,6.897270497,Supplier 1,Bangalore,21,781,15,10.39218554,Pass,1.723637796,Road,Route C,194.1881067
SKU1880,haircare,4.446478827,34,219,973.7788632,Male,6,08-09-2020,28,4,13-10-2020,8,Carrier C,9.668359935,Supplier 2,Bangalore,27,472,4,43.99919647,Pending,3.658520938,Air,Route A,821.8620248
SKU1881,skincare,5.088137848,24,870,4426.679928,Non-binary,5,19-03-2019,5,55,31-03-2019,8,Carrier A,4.06555718,Supplier 1,Delhi,4,394,3,93.70480439,Fail,3.439919584,Air,Route A,879.8232467
SKU1882,cosmetics,24.47571145,28,326,7979.081934,Non-binary,72,19-11-2017,2,29,19-12-2017,3,Carrier C,5.173328125,Supplier 3,Mumbai,27,629,28,19.0767537,Pending,3.502532047,Road,Route A,197.1749916
SKU1883,cosmetics,75.73675602,15,108,8179.56965,Unknown,106,21-05-2019,24,6,24-06-2019,6,Carrier C,2.702486901,Supplier 5,Delhi,28,182,31,13.85256691,Pass,2.797634237,Rail,Route A,315.3733985
SKU1884,haircare,65.80934318,13,632,41591.50489,Unknown,65,30-08-2018,8,59,06-10-2018,6,Carrier B,1.285621564,Supplier 2,Chennai,31,967,1,35.7147468,Fail,0.330685323,Rail,Route B,215.8232042
SKU1885,skincare,12.95543381,59,247,3199.992152,Non-binary,44,27-05-2018,21,13,18-06-2018,4,Carrier A,2.284399681,Supplier 3,Bangalore,18,778,10,19.48219557,Pending,3.496059908,Sea,Route A,690.7620043
SKU1886,skincare,59.06278109,31,983,58058.71381,Unknown,24,20-01-2018,27,86,17-02-2018,1,Carrier A,7.742217129,Supplier 2,Chennai,27,1002,24,45.21007264,Pending,4.153037473,Rail,Route B,965.1147078
SKU1887,skincare,88.98807405,21,328,29188.08829,Unknown,18,14-07-2019,14,64,19-08-2019,6,Carrier A,8.543358224,Supplier 1,Chennai,30,294,9,63.00681191,Pass,3.991832043,Air,Route B,457.8748224
SKU1888,cosmetics,58.1255251,91,921,53533.60862,Male,100,11-05-2019,23,86,22-05-2019,7,Carrier B,7.268867989,Supplier 4,Delhi,4,163,31,40.45434222,Pending,0.571455057,Rail,Route B,905.1314729
SKU1889,cosmetics,61.62023631,0,259,15959.64121,Female,41,21-08-2020,6,68,11-09-2020,7,Carrier B,8.14639511,Supplier 1,Kolkata,14,292,7,38.26378134,Pass,3.498165062,Road,Route B,723.210605
SKU1890,cosmetics,64.44635073,88,910,58646.17916,Male,99,14-08-2019,22,87,26-08-2019,7,Carrier B,6.804655736,Supplier 4,Delhi,5,230,29,40.93857534,Pending,0.58407891,Rail,Route B,990.8286215
SKU1891,skincare,88.63207721,6,139,12319.85873,Female,74,12-12-2019,26,80,06-01-2020,6,Carrier C,4.276607878,Supplier 1,Delhi,19,338,7,8.268927337,Fail,0.166639068,Air,Route C,806.0024819
SKU1892,skincare,19.24262685,24,186,3579.128594,Female,77,02-11-2016,27,30,04-12-2016,3,Carrier A,5.359292932,Supplier 2,Kolkata,29,745,8,8.601452512,Fail,1.327078594,Air,Route B,659.8820083
SKU1893,skincare,98.88964802,3,827,81781.73891,Male,54,14-09-2020,13,13,23-09-2020,1,Carrier B,9.436248849,Supplier 1,Mumbai,8,707,25,9.386841093,Pending,2.300022217,Air,Route C,645.7556729
SKU1894,cosmetics,56.46030878,31,913,51548.26191,Female,14,13-03-2018,20,72,28-03-2018,6,Carrier C,7.637042949,Supplier 2,Delhi,9,795,17,23.01644945,Fail,3.211378962,Rail,Route A,646.4636753
SKU1895,skincare,91.44891622,13,507,46364.60052,Unknown,21,18-04-2020,8,70,06-05-2020,9,Carrier C,9.576966173,Supplier 1,Mumbai,9,215,8,7.476921773,Pass,0.135060178,Sea,Route C,169.720889
SKU1896,haircare,37.13312152,34,162,6015.565686,Non-binary,0,27-03-2020,8,54,06-04-2020,8,Carrier B,1.285243429,Supplier 2,Bangalore,2,407,20,90.58002094,Fail,2.155646544,Rail,Route A,323.4159508
SKU1897,cosmetics,47.87597788,32,915,43806.51976,Female,20,03-08-2019,19,73,16-08-2019,6,Carrier C,7.536627323,Supplier 2,Delhi,7,817,19,20.54406132,Fail,3.123783441,Rail,Route A,578.6079305
SKU1898,skincare,104.8725831,17,319,33454.35401,Unknown,25,11-09-2020,14,63,14-10-2020,6,Carrier A,8.824618655,Supplier 1,Chennai,27,318,5,70.18819336,Pass,4.012440662,Air,Route B,524.6115503
SKU1899,haircare,68.06140265,44,345,23481.18392,Unknown,99,13-01-2019,29,89,18-01-2019,4,Carrier A,1.332610569,Supplier 4,Kolkata,1,574,4,33.90833675,Fail,1.987150716,Road,Route B,412.894206
SKU1900,haircare,73.02949378,25,84,6134.477477,Male,0,02-06-2020,7,53,11-07-2020,10,Carrier A,6.327311787,Supplier 3,Chennai,29,483,15,27.23943142,Fail,3.349226868,Sea,Route B,896.1470719
SKU1901,skincare,58.68769818,37,987,57924.75811,Unknown,10,15-08-2017,25,80,13-09-2017,1,Carrier A,6.643335159,Supplier 2,Chennai,28,969,21,43.95757412,Pending,4.08765181,Rail,Route B,1087.351768
SKU1902,cosmetics,25.23205309,24,318,8023.792883,Non-binary,70,18-04-2017,3,35,20-05-2017,3,Carrier C,5.281918137,Supplier 3,Mumbai,29,676,31,18.84702168,Pending,3.753791798,Road,Route A,203.1011938
SKU1903,haircare,64.16422383,81,654,41963.40238,Unknown,66,07-04-2019,25,7,04-05-2019,8,Carrier B,5.369017233,Supplier 1,Bangalore,19,409,7,96.2057489,Fail,0.743974095,Road,Route A,634.6705009
SKU1904,skincare,13.61789967,60,249,3390.857017,Non-binary,61,19-07-2016,17,12,09-08-2016,4,Carrier A,2.445369328,Supplier 3,Bangalore,17,765,12,21.21432972,Pending,3.920208824,Sea,Route A,650.6786766
SKU1905,haircare,27.08571214,60,892,24160.45523,Unknown,65,17-05-2016,1,67,17-06-2016,10,Carrier A,9.859069948,Supplier 4,Kolkata,21,742,26,54.99700087,Fail,2.700200085,Rail,Route C,225.4873252
SKU1906,haircare,4.246870606,31,202,857.8678624,Male,5,18-09-2017,28,3,25-10-2017,8,Carrier C,10.55766453,Supplier 2,Bangalore,29,492,2,38.34542373,Pending,3.719673175,Air,Route A,743.0372081
SKU1907,haircare,7.550320445,5,327,2468.954786,Male,63,28-07-2019,25,39,01-09-2019,7,Carrier B,9.788020283,Supplier 4,Kolkata,28,826,28,48.02583536,Pending,0.938573768,Road,Route C,903.8952456
SKU1908,haircare,10.39430914,31,16,166.3089462,Unknown,7,27-03-2019,9,86,11-04-2019,2,Carrier B,8.098436929,Supplier 1,Mumbai,13,937,28,30.9581774,Pending,4.435402068,Air,Route C,134.8245297
SKU1909,haircare,51.81611105,85,34,1761.747776,Female,7,28-08-2016,14,25,22-09-2016,4,Carrier B,6.935447414,Supplier 1,Bangalore,21,790,18,11.22949873,Pass,1.929634848,Road,Route C,194.2329741
SKU1910,cosmetics,51.64354112,37,921,47563.70137,Female,3,01-12-2017,18,67,16-12-2017,6,Carrier C,7.965563417,Supplier 2,Delhi,9,846,18,23.62761234,Fail,2.976767718,Rail,Route A,663.7165109
SKU1911,cosmetics,74.02211706,82,156,11547.45026,Female,12,18-04-2017,11,19,08-05-2017,7,Carrier C,3.244533711,Supplier 4,Mumbai,13,719,9,11.05655317,Pending,2.500629932,Sea,Route B,463.7499671
SKU1912,skincare,61.87005782,69,92,5692.04532,Non-binary,29,27-05-2017,11,54,28-06-2017,6,Carrier C,1.734701083,Supplier 5,Kolkata,26,963,17,34.6000718,Fail,4.386119933,Rail,Route A,237.698496
SKU1913,haircare,27.64602504,57,877,24245.56396,Unknown,71,10-01-2020,3,65,12-02-2020,10,Carrier A,10.43617152,Supplier 4,Kolkata,23,799,27,46.52709627,Fail,2.60634047,Rail,Route C,207.9643799
SKU1914,haircare,60.74471917,12,361,21928.84362,Unknown,90,10-01-2016,26,58,11-02-2016,4,Carrier B,6.617148736,Supplier 1,Kolkata,28,294,8,43.35659252,Pass,3.206315574,Road,Route B,797.051599
SKU1915,cosmetics,57.17229448,6,261,14921.96886,Female,54,19-05-2017,3,65,12-06-2017,7,Carrier B,8.476710979,Supplier 1,Kolkata,17,296,10,38.98034653,Pass,3.82388705,Road,Route B,801.9400633
SKU1916,skincare,10.4411078,33,963,10054.78681,Female,24,07-04-2020,21,28,05-05-2020,3,Carrier B,2.032663699,Supplier 2,Delhi,25,644,22,50.03993359,Fail,3.53288923,Air,Route C,379.4039534
SKU1917,haircare,1.600975734,83,156,249.7522145,Non-binary,91,28-03-2016,28,61,10-04-2016,3,Carrier B,4.087144597,Supplier 4,Bangalore,10,81,16,56.70858887,Fail,2.876834539,Road,Route A,255.3212443
SKU1918,cosmetics,74.4067365,77,134,9970.502691,Female,36,18-07-2017,18,88,01-08-2017,9,Carrier C,3.886746858,Supplier 1,Chennai,5,475,19,51.3570763,Fail,0.10123498,Air,Route C,664.7759361
SKU1919,skincare,75.72644047,38,784,59369.52933,Unknown,97,30-08-2016,14,68,03-10-2016,4,Carrier C,6.474181554,Supplier 3,Kolkata,30,784,7,30.79918366,Pass,2.117104591,Road,Route A,698.8082098
SKU1920,haircare,71.23848544,69,667,47516.06979,Unknown,20,31-10-2016,14,22,28-11-2016,9,Carrier B,9.121347463,Supplier 4,Mumbai,19,438,25,62.51084148,Pending,1.122656515,Air,Route A,794.1689255
SKU1921,skincare,18.18011088,15,223,4054.164725,Unknown,23,10-04-2017,14,18,20-04-2017,6,Carrier B,1.582442792,Supplier 1,Mumbai,4,537,15,69.47805523,Pass,2.083523686,Rail,Route A,286.6698223
SKU1922,haircare,65.79278402,14,774,50923.61483,Unknown,44,22-09-2018,5,9,25-10-2018,5,Carrier B,4.331793883,Supplier 3,Delhi,28,659,1,21.50607658,Pending,2.318004987,Rail,Route B,293.9517698
SKU1923,skincare,38.86800954,99,594,23087.59766,Unknown,0,29-11-2018,28,18,12-12-2018,7,Carrier A,1,Supplier 1,Chennai,6,494,12,9.796824723,Pass,0.657271119,Road,Route B,476.9791275
SKU1924,skincare,23.21723459,1,954,22149.24179,Female,17,10-08-2017,8,24,10-09-2017,9,Carrier A,1.597441149,Supplier 3,Kolkata,22,873,18,36.23091077,Pending,2.797594216,Sea,Route A,191.2944637
SKU1925,skincare,92.28013236,35,548,50569.51253,Female,69,02-07-2016,17,35,30-07-2016,8,Carrier B,6.168634326,Supplier 4,Chennai,20,849,7,94.66842251,Fail,0.041470021,Sea,Route A,257.3488401
SKU1926,skincare,12.14790108,60,251,3049.12317,Non-binary,46,16-04-2016,21,10,07-05-2016,4,Carrier A,2.449954701,Supplier 3,Bangalore,17,731,12,20.63013196,Pending,3.565498047,Sea,Route A,734.763955
SKU1927,haircare,34.70986911,30,157,5449.449451,Non-binary,5,03-12-2019,6,53,14-12-2019,8,Carrier B,1.079733757,Supplier 2,Bangalore,3,405,21,105.7716694,Fail,1.968974819,Rail,Route A,303.26124
SKU1928,haircare,47.9658863,70,219,10504.5291,Unknown,7,28-12-2019,16,47,21-01-2020,1,Carrier B,9.65007542,Supplier 2,Delhi,23,638,25,65.37946717,Pending,2.495202902,Rail,Route A,447.3390308
SKU1929,haircare,46.04438679,95,31,1427.375991,Female,16,17-09-2016,13,18,12-10-2016,4,Carrier B,6.722579297,Supplier 1,Bangalore,21,823,16,10.85963328,Pass,1.84583597,Road,Route C,200.3846735
SKU1930,haircare,53.12803532,66,221,11741.29581,Unknown,2,10-12-2017,19,53,03-01-2018,1,Carrier B,9.01372507,Supplier 2,Delhi,23,623,24,62.16957905,Pending,2.581957647,Rail,Route A,438.5800647
SKU1931,haircare,27.97144351,60,883,24698.78462,Unknown,70,31-03-2020,1,66,30-04-2020,10,Carrier A,9.814758232,Supplier 4,Kolkata,20,775,25,50.97723716,Fail,2.684016881,Rail,Route C,216.8598844
SKU1932,skincare,20.73462982,93,84,1741.708905,Non-binary,32,21-04-2019,25,80,22-05-2019,5,Carrier C,1.608536784,Supplier 1,Mumbai,26,785,31,12.52933188,Pass,1.071526261,Air,Route B,855.3263665
SKU1933,cosmetics,91.70257066,37,378,34663.57171,Male,8,05-06-2017,23,62,23-06-2017,5,Carrier B,1.406340255,Supplier 4,Chennai,13,451,4,49.7128999,Fail,4.707913953,Road,Route A,848.2644831
SKU1934,skincare,4.429952095,22,870,3854.058323,Non-binary,9,17-11-2020,5,51,30-11-2020,8,Carrier A,3.769339408,Supplier 1,Delhi,5,385,4,86.09271654,Fail,3.265065513,Air,Route A,861.5185965
SKU1935,haircare,46.29551532,91,25,1157.387883,Female,15,12-11-2020,14,18,09-12-2020,4,Carrier B,6.361009682,Supplier 1,Bangalore,23,819,16,11.25221348,Pass,1.979867611,Road,Route C,173.4034966
SKU1936,skincare,99.15388446,31,568,56319.40637,Non-binary,56,05-05-2020,31,74,04-06-2020,5,Carrier B,1.85557412,Supplier 1,Kolkata,25,532,11,5.313067671,Pending,0.1070322,Air,Route B,939.3806699
SKU1937,skincare,30.73898192,93,241,7408.094642,Male,90,27-07-2017,25,57,31-07-2017,3,Carrier B,1.02345919,Supplier 1,Delhi,1,587,20,77.87896592,Pending,1.321656567,Air,Route B,747.9602559
SKU1938,haircare,54.14189984,11,365,19761.79344,Unknown,100,21-11-2018,29,53,22-12-2018,4,Carrier B,6.486249132,Supplier 1,Kolkata,27,325,4,42.61958629,Pass,3.243554567,Road,Route B,774.8949815
SKU1939,skincare,71.84193887,47,778,55893.02844,Unknown,88,28-08-2016,12,60,01-10-2016,4,Carrier C,7.058049372,Supplier 3,Kolkata,30,714,9,29.54298792,Pass,1.886125497,Road,Route A,707.0516104
SKU1940,skincare,81.41707589,38,775,63098.23382,Unknown,96,11-01-2020,12,66,14-02-2020,4,Carrier C,6.398756671,Supplier 3,Kolkata,30,688,5,31.7985782,Pass,2.130653755,Road,Route A,753.6370671
SKU1941,skincare,55.54149645,67,88,4887.651687,Non-binary,26,04-08-2016,15,59,04-09-2016,6,Carrier C,1.725195742,Supplier 5,Kolkata,25,971,15,36.93000685,Fail,4.461355656,Rail,Route A,247.3333015
SKU1942,skincare,14.09277313,95,740,10428.65211,Female,46,13-03-2016,31,32,09-04-2016,2,Carrier A,8.961715461,Supplier 3,Mumbai,25,512,27,36.44887951,Pending,5.255215823,Road,Route B,479.7565817
SKU1943,skincare,17.88283197,39,913,16327.02559,Female,54,08-07-2016,3,30,14-08-2016,7,Carrier B,1.356185124,Supplier 5,Chennai,30,567,11,5.94827795,Pending,3.02792825,Rail,Route A,896.3408171
SKU1944,haircare,63.09577247,82,663,41832.49715,Unknown,71,24-06-2019,25,11,20-07-2019,8,Carrier B,5.381937346,Supplier 1,Bangalore,18,415,2,92.54918369,Fail,0.713537217,Road,Route A,737.7982149
SKU1945,haircare,26.48183049,55,875,23171.60168,Unknown,76,10-02-2020,1,68,12-03-2020,10,Carrier A,9.962003557,Supplier 4,Kolkata,21,793,28,49.75091382,Fail,2.356454645,Rail,Route C,195.7681849
SKU1946,cosmetics,86.85503796,12,458,39779.60739,Female,51,03-11-2017,29,85,15-11-2017,8,Carrier C,4.814776311,Supplier 1,Delhi,4,380,3,55.97393551,Pass,0.567998271,Sea,Route C,546.0009497
SKU1947,skincare,20.0321224,30,177,3545.685666,Female,74,07-09-2017,29,30,12-10-2017,3,Carrier A,6.039253849,Supplier 2,Kolkata,32,813,7,9.558050045,Fail,1.404762343,Air,Route B,589.7171
SKU1948,cosmetics,6.883485949,15,638,4391.664035,Female,81,20-10-2017,4,28,28-10-2017,6,Carrier A,8.825885087,Supplier 2,Bangalore,2,253,13,29.2653657,Pending,2.273086417,Road,Route A,369.3515864
SKU1949,haircare,57.56201618,57,193,11109.46912,Non-binary,22,14-04-2016,24,15,19-04-2016,1,Carrier B,6.372498085,Supplier 3,Bangalore,4,272,14,52.57578953,Pending,0.173139561,Air,Route C,357.6589693
SKU1950,haircare,8.744363123,5,334,2920.617283,Male,67,26-09-2020,27,34,31-10-2020,7,Carrier B,8.44333342,Supplier 4,Kolkata,28,807,31,54.96131939,Pending,1.013846793,Road,Route C,812.9836811
SKU1951,haircare,1.683087057,83,153,257.5123197,Non-binary,96,02-03-2017,27,61,14-03-2017,3,Carrier B,4.336170045,Supplier 4,Bangalore,9,66,18,58.68111124,Fail,2.684944118,Road,Route A,248.5059582
SKU1952,haircare,10.7529083,29,7,75.27035812,Unknown,2,27-06-2018,10,89,13-07-2018,2,Carrier B,7.898043045,Supplier 1,Mumbai,14,938,25,28.44930092,Pending,4.327706074,Air,Route C,146.0775639
SKU1953,haircare,79.00620343,10,775,61229.80766,Unknown,52,04-12-2019,7,12,04-01-2020,5,Carrier B,4.080272037,Supplier 3,Delhi,26,683,1,20.30700027,Pending,2.526602662,Rail,Route B,295.2566144
SKU1954,haircare,81.47272048,21,78,6354.872198,Male,0,03-07-2020,9,60,09-08-2020,10,Carrier A,7.144385332,Supplier 3,Chennai,27,503,16,28.46551048,Fail,4.003688471,Sea,Route B,927.8234634
SKU1955,skincare,21.21125348,0,953,20214.32456,Female,22,06-08-2019,7,24,06-09-2019,9,Carrier A,1.549010096,Supplier 3,Kolkata,22,893,14,33.35288688,Pending,2.798904863,Sea,Route A,189.9777952
SKU1956,skincare,65.18566609,37,990,64533.80942,Unknown,7,23-12-2020,25,85,31-12-2020,1,Carrier A,7.714529831,Supplier 2,Chennai,28,921,20,45.80382465,Pending,3.776688356,Rail,Route B,977.6558877
SKU1957,skincare,59.49839898,60,518,30820.17067,Non-binary,102,12-04-2017,3,31,23-04-2017,3,Carrier B,8.773338363,Supplier 4,Kolkata,8,866,7,76.97542902,Pending,1.280646876,Air,Route A,209.1731968
SKU1958,cosmetics,79.7798697,81,15,1196.698045,Female,10,06-01-2019,19,71,10-01-2019,2,Carrier C,8.923791989,Supplier 5,Chennai,2,228,1,74.92548994,Fail,1.440253208,Road,Route B,779.8521931
SKU1959,skincare,104.4895943,25,312,32600.75341,Unknown,32,25-09-2020,10,71,31-10-2020,6,Carrier A,9.171680276,Supplier 1,Chennai,30,281,5,60.3882751,Pass,4.048672565,Air,Route B,462.0107127
SKU1960,cosmetics,4.527374958,27,387,1752.094109,Unknown,90,17-04-2016,7,31,04-05-2016,7,Carrier A,2.822669029,Supplier 5,Kolkata,10,529,27,92.52379648,Pending,1.299011218,Rail,Route A,189.2833976
SKU1961,cosmetics,46.96400952,43,284,13337.7787,Male,99,26-01-2019,26,12,06-02-2019,8,Carrier B,4.158945208,Supplier 2,Mumbai,3,627,32,58.54810324,Pass,0.332464831,Rail,Route B,214.1851752
SKU1962,haircare,69.04305595,22,234,16156.07509,Male,44,11-11-2018,1,23,17-12-2018,10,Carrier A,7.03140769,Supplier 2,Bangalore,26,944,21,66.68533644,Pending,2.028470087,Rail,Route A,906.5136999
SKU1963,skincare,16.88726324,15,995,16802.82692,Non-binary,52,27-07-2019,12,77,17-08-2019,2,Carrier C,9.227580383,Supplier 5,Kolkata,19,780,6,90.14256005,Pass,1.583573174,Road,Route B,875.4721755
SKU1964,cosmetics,49.11263878,41,275,13505.97566,Male,80,06-10-2018,23,14,19-10-2018,8,Carrier B,4.346338668,Supplier 2,Mumbai,5,673,31,56.56496983,Pass,0.324119677,Rail,Route B,222.2205593
SKU1965,haircare,3.424071081,64,905,3098.784328,Female,50,28-10-2018,6,5,03-11-2018,5,Carrier A,5.219617723,Supplier 4,Delhi,1,919,10,82.21694685,Fail,0.435001462,Rail,Route A,322.4998065
SKU1966,cosmetics,46.89614267,63,418,19602.58763,Female,100,06-04-2020,16,10,30-04-2020,1,Carrier B,2.579087361,Supplier 4,Bangalore,23,517,2,90.01917316,Fail,0.394111161,Road,Route C,869.9847943
SKU1967,skincare,21.55905158,89,103,2220.582312,Non-binary,20,27-11-2017,21,82,26-12-2017,5,Carrier C,1.676084413,Supplier 1,Mumbai,24,820,30,12.07242286,Pass,1.087532024,Air,Route B,801.3431594
SKU1968,skincare,81.89813555,13,517,42341.33608,Unknown,11,24-03-2019,9,74,12-04-2019,9,Carrier C,9.494750207,Supplier 1,Mumbai,10,164,13,6.71618114,Pass,0.130848545,Sea,Route C,181.4624508
